player_id,name,position,jersey_number,weight,height,country_code,id_team,picture_url,dob,age,position_desc,team_name,team_abbr
184585,Peter Van Der Heyden,1,12,81.0,183.0,BEL,43935,,1976-07-16,25.9,Defender,Belgium,BEL
165090,Franky Vandendriessche,0,13,77.0,185.0,BEL,43935,,1971-04-07,31.1,Goalkeeper,Belgium,BEL
182201,Sven Vermant,2,14,81.0,183.0,BEL,43935,,1973-04-04,29.2,Midfielder,Belgium,BEL
177692,Jacky Peeters,1,15,85.0,184.0,BEL,43935,,1969-12-13,32.5,Defender,Belgium,BEL
375523,Daniel Van Buyten,1,16,98.0,196.0,BEL,43935,,1978-02-07,24.3,Defender,Belgium,BEL
182199,Gaetan Englebert,2,17,66.0,178.0,BEL,43935,,1976-06-11,26.0,Midfielder,Belgium,BEL
177682,Yves Vanderhaeghe,2,18,86.0,180.0,BEL,43935,,1970-01-30,32.3,Midfielder,Belgium,BEL
189431,Bernd Thijs,2,19,85.0,186.0,BEL,43935,,1978-06-28,23.9,Midfielder,Belgium,BEL
177685,Branko Strupar,3,20,92.0,190.0,BEL,43935,,1970-02-09,32.3,Striker,Belgium,BEL
46713,Danny Boffin,2,21,62.0,173.0,BEL,43935,,1965-07-10,36.9,Midfielder,Belgium,BEL
154182,Mbo Mpenza,3,22,78.0,175.0,BEL,43935,,1976-12-04,25.5,Striker,Belgium,BEL
168393,Frederic Herpoel,0,23,78.0,183.0,BEL,43935,,1974-08-16,27.8,Goalkeeper,Belgium,BEL
183588,Marcos,0,1,86.0,193.0,BRA,43924,,1973-08-04,28.8,Goalkeeper,Brazil,BRA
76824,Cafu,1,2,75.0,176.0,BRA,43924,,1970-06-07,32.0,Defender,Brazil,BRA
178520,Lucio,1,3,84.0,188.0,BRA,43924,,1978-05-08,24.1,Defender,Brazil,BRA
178105,Roque Junior,1,4,73.0,186.0,BRA,43924,,1976-08-31,25.7,Defender,Brazil,BRA
178116,Edmilson,1,5,75.0,186.0,BRA,43924,,1976-07-10,25.9,Defender,Brazil,BRA
170688,Roberto Carlos,1,6,70.0,168.0,BRA,43924,,1973-04-10,29.1,Defender,Brazil,BRA
3251,Ricardinho,2,7,73.0,176.0,BRA,43924,,1976-05-23,26.0,Midfielder,Brazil,BRA
187267,Gilberto Silva,2,8,82.0,185.0,BRA,43924,,1976-10-07,25.6,Midfielder,Brazil,BRA
92699,Ronaldo,3,9,90.0,183.0,BRA,43924,,1976-09-22,25.7,Striker,Brazil,BRA
170691,Rivaldo,2,10,75.0,186.0,BRA,43924,,1972-04-19,30.1,Midfielder,Brazil,BRA
3243,Ronaldinho,2,11,80.0,182.0,BRA,43924,,1980-03-21,22.2,Midfielder,Brazil,BRA
48549,Dida,0,12,85.0,195.0,ITA,43924,,1973-10-07,28.6,Goalkeeper,Brazil,BRA
178786,Belletti,1,13,74.0,179.0,BRA,43924,,1976-06-20,25.9,Defender,Brazil,BRA
188391,Anderson Polga,1,14,86.0,183.0,BRA,43924,,1979-02-09,23.3,Defender,Brazil,BRA
188394,Kleberson,2,15,66.0,175.0,BRA,43924,,1979-06-19,22.9,Midfielder,Brazil,BRA
178112,Junior,1,16,70.0,173.0,BRA,43924,,1973-06-20,28.9,Defender,Brazil,BRA
63876,Denilson,3,17,72.0,177.0,BRA,43924,,1977-08-24,24.8,Striker,Brazil,BRA
3240,Vampeta,2,18,78.0,182.0,BRA,43924,,1974-03-13,28.2,Midfielder,Brazil,BRA
179305,Juninho Paulista,2,19,58.0,165.0,BRA,43924,,1973-02-22,29.3,Midfielder,Brazil,BRA
3246,Edilson,3,20,60.0,168.0,BRA,43924,,1970-09-17,31.7,Striker,Brazil,BRA
176597,Luizao,3,21,77.0,176.0,BRA,43924,,1975-11-14,26.5,Striker,Brazil,BRA
178788,Rogerio Ceni,0,22,88.0,188.0,BRA,43924,,1973-01-22,29.4,Goalkeeper,Brazil,BRA
184312,Kaka,3,23,82.0,186.0,ITA,43924,,1982-04-22,20.1,Striker,Brazil,BRA
93224,Alioum Boukar,0,1,76.0,180.0,CMR,43849,,1972-01-03,30.4,Goalkeeper,Cameroon,CMR
178258,Bill Tchato,1,2,76.0,176.0,CMR,43849,,1975-05-14,27.0,Defender,Cameroon,CMR
154649,Pierre Wome,1,3,78.0,178.0,CMR,43849,,1979-03-26,23.2,Defender,Cameroon,CMR
170657,Rigobert Song,1,4,77.0,185.0,CMR,43849,,1976-07-01,25.9,Defender,Cameroon,CMR
130674,Raymond Kalla,1,5,88.0,192.0,CMR,43849,,1975-04-22,27.1,Defender,Cameroon,CMR
171398,Pierre Njanka,1,6,83.0,181.0,CMR,43849,,1975-03-15,27.2,Defender,Cameroon,CMR
170656,Joseph Ndo,3,7,80.0,179.0,CMR,43849,,1976-04-28,26.1,Striker,Cameroon,CMR
176652,Geremi,1,8,78.0,177.0,ENG,43849,,1978-12-20,23.4,Defender,Cameroon,CMR
170667,Samuel Etoo,3,9,75.0,181.0,CMR,43849,,1981-03-10,21.2,Striker,Cameroon,CMR
154626,Patrick Mboma,3,10,85.0,185.0,CMR,43849,,1970-11-15,31.5,Striker,Cameroon,CMR
3367,Pius Ndiefi,3,11,74.0,174.0,CMR,43849,,1975-07-05,26.9,Striker,Cameroon,CMR
171400,Lauren,2,12,71.0,180.0,CMR,43849,,1977-01-19,25.4,Midfielder,Cameroon,CMR
159462,Lucien Mettomo,1,13,80.0,183.0,CMR,43849,,1977-04-19,25.1,Defender,Cameroon,CMR
162811,Joel Epalle,2,14,78.0,169.0,CMR,43849,,1978-02-20,24.3,Midfielder,Cameroon,CMR
176982,Nicolas Alnoudji,2,15,86.0,185.0,CMR,43849,,1979-12-09,22.5,Midfielder,Cameroon,CMR
154644,Jacques Songoo,0,16,80.0,182.0,CMR,43849,,1964-03-17,38.2,Goalkeeper,Cameroon,CMR
111332,Marc-Vivien Foe,2,17,84.0,194.0,CMR,43849,,1975-05-01,27.1,Midfielder,Cameroon,CMR
159566,Patrick Suffo,3,18,83.0,176.0,CMR,43849,,1978-01-17,24.4,Striker,Cameroon,CMR
188241,Eric Djemba,3,19,75.0,174.0,CMR,43849,,1981-05-04,21.1,Striker,Cameroon,CMR
170668,Salomon Olembe,1,20,66.0,171.0,CMR,43849,,1980-12-08,21.5,Defender,Cameroon,CMR
170664,Joseph-Desire Job,3,21,62.0,180.0,CMR,43849,,1977-12-01,24.5,Striker,Cameroon,CMR
178598,Carlos Kameni,0,22,79.0,185.0,CMR,43849,,1984-02-18,18.3,Goalkeeper,Cameroon,CMR
178257,Daniel Kome,2,23,69.0,172.0,CMR,43849,,1980-05-19,22.0,Midfielder,Cameroon,CMR
181025,An Qi,0,1,82.0,192.0,CHN,43812,,1981-06-21,20.9,Goalkeeper,China PR,CHN
154590,Zhang Enhua,1,2,80.0,183.0,CHN,43812,,1973-04-28,29.1,Defender,China PR,CHN
185628,Yang Pu,1,3,73.0,179.0,CHN,43812,,1978-03-30,24.2,Defender,China PR,CHN
159603,Wu Chengying,1,4,77.0,183.0,CHN,43812,,1975-04-21,27.1,Defender,China PR,CHN
154568,Fan Zhiyi,1,5,70.0,183.0,CHN,43812,,1970-01-22,32.4,Defender,China PR,CHN
183443,Shao Jiayi,2,6,78.0,186.0,CHN,43812,,1980-04-10,22.1,Midfielder,China PR,CHN
154586,Sun Jihai,1,7,79.0,182.0,CHN,43812,,1977-09-30,24.7,Defender,China PR,CHN
154578,Li Tie,2,8,70.0,183.0,CHN,43812,,1977-05-18,25.0,Midfielder,China PR,CHN
154580,Ma Mingyu,2,9,74.0,176.0,CHN,43812,,1972-08-10,29.8,Midfielder,China PR,CHN
93975,Hao Haidong,3,10,70.0,175.0,CHN,43812,,1970-08-25,31.8,Striker,China PR,CHN
159606,Yu Genwei,2,11,72.0,180.0,CHN,43812,,1976-08-19,25.8,Midfielder,China PR,CHN
154584,Su Maozhen,3,12,80.0,186.0,CHN,43812,,1972-07-30,29.8,Striker,China PR,CHN
189373,Gao Yao,2,13,78.0,185.0,CHN,43812,,1977-07-13,24.9,Midfielder,China PR,CHN
183592,Li Weifeng,1,14,75.0,182.0,CHN,43812,,1978-01-26,24.3,Defender,China PR,CHN
189374,Zhao Junzhe,2,15,72.0,180.0,CHN,43812,,1979-04-18,23.1,Midfielder,China PR,CHN
181040,Qu Bo,3,16,80.0,184.0,CHN,43812,,1981-07-15,20.9,Striker,China PR,CHN
181027,Du Wei,1,17,80.0,187.0,CHN,43812,,1982-02-09,20.3,Defender,China PR,CHN
183444,Li Xiaopeng,2,18,76.0,182.0,CHN,43812,,1976-11-05,25.6,Midfielder,China PR,CHN
184069,Qi Hong,2,19,72.0,178.0,CHN,43812,,1976-06-03,26.0,Midfielder,China PR,CHN
183442,Yang Chen,3,20,82.0,186.0,CHN,43812,,1974-01-17,28.4,Striker,China PR,CHN
183441,Xu Yunlong,1,21,81.0,181.0,CHN,43812,,1979-02-17,23.3,Defender,China PR,CHN
154574,Jiang Jin,0,22,87.0,198.0,CHN,43812,,1968-10-17,33.6,Goalkeeper,China PR,CHN
154582,Ou Chuliang,0,23,72.0,180.0,CHN,43812,,1968-08-26,33.8,Goalkeeper,China PR,CHN
169703,Erick Lonnis,0,1,76.0,182.0,CRC,43901,,1965-09-09,36.7,Goalkeeper,Costa Rica,CRC
154762,Jervis Drummond,1,2,66.0,172.0,CRC,43901,,1976-09-08,25.7,Defender,Costa Rica,CRC
170171,Luis Marin,1,3,76.0,180.0,CRC,43901,,1974-08-10,27.8,Defender,Costa Rica,CRC
154801,Mauricio Wright,1,4,78.0,191.0,CRC,43901,,1970-12-20,31.4,Defender,Costa Rica,CRC
181314,Gilberto Martinez,1,5,76.0,174.0,CRC,43901,,1979-10-01,22.7,Defender,Costa Rica,CRC
170315,Wilmer Lopez,2,6,68.0,173.0,CRC,43901,,1971-08-03,30.8,Midfielder,Costa Rica,CRC
162260,Rolando Fonseca,3,7,76.0,178.0,CRC,43901,,1974-08-06,27.8,Striker,Costa Rica,CRC
154793,Mauricio Solis,2,8,78.0,177.0,CRC,43901,,1972-12-13,29.5,Midfielder,Costa Rica,CRC
154799,Paulo Wanchope,3,9,83.0,182.0,CRC,43901,,1976-07-31,25.8,Striker,Costa Rica,CRC
178004,Walter Centeno,2,10,69.0,174.0,CRC,43901,,1974-10-06,27.6,Midfielder,Costa Rica,CRC
170167,Ronald Gomez,3,11,80.0,183.0,CRC,43901,,1975-01-24,27.3,Striker,Costa Rica,CRC
182590,Winston Parks,3,12,77.0,182.0,CRC,43901,,1981-10-12,20.6,Striker,Costa Rica,CRC
184243,Daniel Vallejos,2,13,72.0,175.0,CRC,43901,,1981-05-27,21.0,Midfielder,Costa Rica,CRC
189308,Juan Jose Rodriguez,1,14,76.0,178.0,CRC,43901,,1967-06-23,34.9,Defender,Costa Rica,CRC
154798,Harold Wallace,1,15,72.0,175.0,CRC,43901,,1975-09-07,26.7,Defender,Costa Rica,CRC
179659,Steven Bryce,3,16,71.0,170.0,CRC,43901,,1977-08-16,24.8,Striker,Costa Rica,CRC
174762,Hernan Medford,3,17,77.0,177.0,CRC,43901,,1968-05-23,34.0,Striker,Costa Rica,CRC
178002,Alvaro Mesen,0,18,80.0,180.0,CRC,43901,,1972-12-24,29.4,Goalkeeper,Costa Rica,CRC
162669,Rodrigo Cordero,2,19,76.0,173.0,CRC,43901,,1973-12-04,28.5,Midfielder,Costa Rica,CRC
179658,William Sun Sing,3,20,75.0,184.0,CRC,43901,,1977-05-12,25.1,Striker,Costa Rica,CRC
178003,Pablo Chinchilla,1,21,80.0,186.0,CRC,43901,,1978-12-21,23.4,Defender,Costa Rica,CRC
181315,Carlos Castro,1,22,64.0,172.0,CRC,43901,,1979-09-10,22.7,Defender,Costa Rica,CRC
183560,Lester Morgan,0,23,77.0,182.0,CRC,43901,,1976-05-02,26.1,Goalkeeper,Costa Rica,CRC
179048,Stipe Pletikosa,0,1,88.0,193.0,CRO,43938,,1979-01-08,23.4,Goalkeeper,Croatia,CRO
170754,Anthony Seric,1,2,75.0,181.0,CRO,43938,,1979-01-15,23.4,Defender,Croatia,CRO
188511,Josip Simunic,1,3,89.0,195.0,CRO,43938,,1978-02-18,24.3,Defender,Croatia,CRO
170753,Stjepan Tomas,1,4,82.0,186.0,CRO,43938,,1976-03-06,26.2,Defender,Croatia,CRO
164496,Milan Rapaic,2,5,83.0,183.0,CRO,43938,,1973-08-16,28.8,Midfielder,Croatia,CRO
170829,Boris Zivkovic,1,6,80.0,182.0,CRO,43938,,1975-11-15,26.5,Defender,Croatia,CRO
179050,Davor Vugrinec,2,7,76.0,179.0,CRO,43938,,1975-03-24,27.2,Midfielder,Croatia,CRO
174882,Robert Prosinecki,2,8,76.0,182.0,CRO,43938,,1969-01-12,33.4,Midfielder,Croatia,CRO
155711,Davor Suker,3,9,77.0,183.0,CRO,43938,,1968-01-01,34.4,Striker,Croatia,CRO
155696,Niko Kovac,2,10,75.0,178.0,CRO,43938,,1971-10-15,30.6,Midfielder,Croatia,CRO
155689,Alen Boksic,3,11,81.0,187.0,CRO,43938,,1970-01-21,32.4,Striker,Croatia,CRO
184419,Tomislav Butina,0,12,88.0,191.0,CRO,43938,,1974-03-30,28.2,Goalkeeper,Croatia,CRO
159172,Mario Stanic,2,13,82.0,187.0,CRO,43938,,1972-04-10,30.1,Midfielder,Croatia,CRO
155708,Zvonimir Soldo,2,14,85.0,189.0,CRO,43938,,1967-11-02,34.6,Midfielder,Croatia,CRO
159540,Daniel Saric,1,15,70.0,178.0,CRO,43938,,1972-08-04,29.8,Defender,Croatia,CRO
179058,Jurica Vranjes,2,16,70.0,184.0,CRO,43938,,1980-01-31,22.3,Midfielder,Croatia,CRO
174637,Robert Jarni,1,17,77.0,180.0,CRO,43938,,1968-10-26,33.6,Defender,Croatia,CRO
187258,Ivica Olic,3,18,81.0,183.0,CRO,43938,,1979-09-14,22.7,Striker,Croatia,CRO
155713,Goran Vlaovic,3,19,75.0,178.0,CRO,43938,,1972-08-07,29.8,Striker,Croatia,CRO
155707,Dario Simic,1,20,76.0,180.0,CRO,43938,,1975-11-12,26.5,Defender,Croatia,CRO
179049,Robert Kovac,1,21,78.0,182.0,CRO,43938,,1974-04-06,28.2,Defender,Croatia,CRO
179051,Bosko Balaban,3,22,78.0,180.0,CRO,43938,,1978-10-15,23.6,Striker,Croatia,CRO
170752,Vladimir Vasilj,0,23,84.0,188.0,CRO,43938,,1975-07-06,26.9,Goalkeeper,Croatia,CRO
177825,Thomas Sørensen,0,1,78.0,185.0,DEN,43941,,1976-06-12,26.0,Goalkeeper,Denmark,DEN
95174,Stig Tofting,2,2,73.0,173.0,DEN,43941,,1969-08-14,32.8,Midfielder,Denmark,DEN
171140,Rene Henriksen,1,3,73.0,183.0,DEN,43941,,1969-08-27,32.8,Defender,Denmark,DEN
177716,Martin Laursen,1,4,83.0,190.0,DEN,43941,,1977-07-26,24.8,Defender,Denmark,DEN
50739,Jan Heintze,1,5,63.0,170.0,DEN,43941,,1963-08-17,38.8,Defender,Denmark,DEN
154928,Thomas Helveg,1,6,81.0,179.0,DEN,43941,,1971-06-24,30.9,Defender,Denmark,DEN
177718,Thomas Gravesen,2,7,74.0,178.0,DEN,43941,,1976-03-11,26.2,Midfielder,Denmark,DEN
169682,Jesper Gronkjaer,3,8,82.0,187.0,DEN,43941,,1977-08-12,24.8,Striker,Denmark,DEN
154949,Jon Dahl Tomasson,3,9,74.0,182.0,DEN,43941,,1976-08-29,25.8,Striker,Denmark,DEN
168837,Martin Jorgensen,3,10,76.0,180.0,DEN,43941,,1975-10-06,26.7,Striker,Denmark,DEN
171139,Ebbe Sand,3,11,78.0,183.0,DEN,43941,,1972-07-19,29.9,Striker,Denmark,DEN
168270,Niclas Jensen,1,12,78.0,180.0,DEN,43941,,1974-08-17,27.8,Defender,Denmark,DEN
179611,Steven Lustu,1,13,81.0,185.0,DEN,43941,,1971-04-13,31.1,Defender,Denmark,DEN
179031,Claus Jensen,2,14,79.0,183.0,DEN,43941,,1977-04-29,25.1,Midfielder,Denmark,DEN
179036,Jan Michaelsen,2,15,77.0,182.0,DEN,43941,,1970-11-28,31.5,Midfielder,Denmark,DEN
96043,Peter Kjaer,0,16,88.0,187.0,DEN,43941,,1965-11-05,36.6,Goalkeeper,Denmark,DEN
186373,Christian Poulsen,2,17,76.0,182.0,DEN,43941,,1980-02-28,22.3,Midfielder,Denmark,DEN
186368,Peter Lovenkrands,3,18,68.0,181.0,DEN,43941,,1980-01-29,22.3,Striker,Denmark,DEN
179027,Dennis Rommedahl,3,19,68.0,178.0,DEN,43941,,1978-07-22,23.9,Striker,Denmark,DEN
186343,Kasper Bogelund,1,20,74.0,180.0,DEN,43941,,1980-10-08,21.6,Defender,Denmark,DEN
185893,Peter Madsen,3,21,76.0,183.0,DEN,43941,,1978-04-26,24.1,Striker,Denmark,DEN
179030,Jesper Christiansen,0,22,86.0,192.0,DEN,43941,,1978-04-24,24.1,Goalkeeper,Denmark,DEN
167495,Brian Steen Nielsen,2,23,80.0,180.0,DEN,43941,,1968-12-28,33.4,Midfielder,Denmark,DEN
155002,Jose Cevallos,0,1,83.0,182.0,ECU,43927,,1971-04-17,31.1,Goalkeeper,Ecuador,ECU
3512,Augusto Poroso,1,2,79.0,181.0,ECU,43927,,1974-04-13,28.1,Defender,Ecuador,ECU
169238,Ivan Hurtado,1,3,77.0,180.0,ECU,43927,,1974-08-16,27.8,Defender,Ecuador,ECU
155010,Ulises De La Cruz,1,4,74.0,178.0,ECU,43927,,1974-02-08,28.3,Defender,Ecuador,ECU
155030,Alfonso Obregon,2,5,82.0,180.0,ECU,43927,,1972-05-12,30.1,Midfielder,Ecuador,ECU
179593,Raul Guerron,1,6,85.0,184.0,ECU,43927,,1976-10-12,25.6,Defender,Ecuador,ECU
186021,Nicolas Asencio,2,7,76.0,170.0,ECU,43927,,1975-04-26,27.1,Midfielder,Ecuador,ECU
186020,Luis Gomez,1,8,65.0,172.0,ECU,43927,,1972-04-20,30.1,Defender,Ecuador,ECU
3508,Ivan Kaviedes,3,9,71.0,182.0,ECU,43927,,1977-10-24,24.6,Striker,Ecuador,ECU
45074,Alex Aguinaga,2,10,70.0,172.0,ECU,43927,,1968-07-09,33.9,Midfielder,Ecuador,ECU
155011,Agustin Delgado,3,11,87.0,189.0,ECU,43927,,1974-12-23,27.4,Striker,Ecuador,ECU
155021,Giovanni Ibarra,0,12,77.0,179.0,ECU,43927,,1969-09-08,32.7,Goalkeeper,Ecuador,ECU
161899,Angel Fernandez,3,13,68.0,172.0,ECU,43927,,1971-08-02,30.8,Striker,Ecuador,ECU
162751,Juan Carlos Burbano,2,14,71.0,174.0,ECU,43927,,1969-02-15,33.3,Midfielder,Ecuador,ECU
3497,Marlon Ayovi,1,15,76.0,174.0,ECU,43927,,1971-09-27,30.7,Defender,Ecuador,ECU
94983,Clever Chala,2,16,77.0,180.0,ECU,43927,,1971-06-29,30.9,Midfielder,Ecuador,ECU
178146,Giovanny Espinoza,1,17,85.0,184.0,ECU,43927,,1977-04-12,25.1,Defender,Ecuador,ECU
187434,Tenorio,3,18,78.0,182.0,ECU,43927,,1979-05-14,23.0,Striker,Ecuador,ECU
178842,Edison Mendez,2,19,68.0,175.0,ECU,43927,,1979-03-16,23.2,Midfielder,Ecuador,ECU
177220,Edwin Tenorio,2,20,64.0,172.0,ECU,43927,,1976-06-16,26.0,Midfielder,Ecuador,ECU
155035,Wellington Sanchez,2,21,73.0,182.0,ECU,43927,,1974-06-19,27.9,Midfielder,Ecuador,ECU
184549,Daniel Viteri,0,22,87.0,185.0,ECU,43927,,1981-12-12,20.5,Goalkeeper,Ecuador,ECU
184447,Walter Ayovi,1,23,72.0,173.0,ECU,43927,,1979-08-11,22.8,Defender,Ecuador,ECU
44621,David Seaman,0,1,93.0,191.0,ENG,43942,,1963-09-19,38.7,Goalkeeper,England,ENG
185383,Danny Mills,1,2,74.0,180.0,ENG,43942,,1977-05-18,25.0,Defender,England,ENG
182786,Ashley Cole,1,3,67.0,178.0,ENG,43942,,1980-12-20,21.4,Defender,England,ENG
187214,Trevor Sinclair,2,4,74.0,177.0,ENG,43942,,1973-03-02,29.2,Midfielder,England,ENG
170721,Rio Ferdinand,1,5,77.0,188.0,ENG,43942,,1978-11-07,23.6,Defender,England,ENG
161455,Sol Campbell,1,6,91.0,188.0,ENG,43942,,1974-09-18,27.7,Defender,England,ENG
161454,David Beckham,2,7,74.0,182.0,ENG,43942,,1975-05-02,27.1,Midfielder,England,ENG
155117,Paul Scholes,2,8,70.0,170.0,ENG,43942,,1974-11-16,27.5,Midfielder,England,ENG
161456,Robbie Fowler,3,9,73.0,176.0,ENG,43942,,1975-04-09,27.1,Striker,England,ENG
170722,Michael Owen,3,10,67.0,172.0,ENG,43942,,1979-12-14,22.5,Striker,England,ENG
177656,Emile Heskey,3,11,84.0,188.0,ENG,43942,,1978-01-11,24.4,Striker,England,ENG
179663,Wes Brown,1,12,77.0,185.0,ENG,43942,,1979-10-13,22.6,Defender,England,ENG
166992,Nigel Martyn,0,13,91.0,187.0,ENG,43942,,1966-08-11,35.8,Goalkeeper,England,ENG
186443,Wayne Bridge,1,14,68.0,177.0,ENG,43942,,1980-08-05,21.8,Defender,England,ENG
95997,Martin Keown,1,15,78.0,186.0,ENG,43942,,1966-07-24,35.9,Defender,England,ENG
155121,Gareth Southgate,1,16,,,ENG,43942,,1970-09-03,31.7,Defender,England,ENG
95558,Teddy Sheringham,3,17,78.0,183.0,ENG,43942,,1966-04-02,36.2,Striker,England,ENG
182050,Owen Hargreaves,2,18,73.0,180.0,ENG,43942,,1981-01-20,21.4,Midfielder,England,ENG
179662,Joe Cole,2,19,70.0,175.0,ENG,43942,,1981-11-08,20.6,Midfielder,England,ENG
186454,Darius Vassell,3,20,76.0,170.0,ENG,43942,,1980-06-13,22.0,Striker,England,ENG
159306,Nicky Butt,2,21,69.0,179.0,ENG,43942,,1975-01-21,27.4,Midfielder,England,ENG
62210,David James,0,22,91.0,196.0,ENG,43942,,1970-08-01,31.8,Goalkeeper,England,ENG
179547,Kieron Dyer,2,23,60.0,170.0,ENG,43942,,1978-12-29,23.4,Midfielder,England,ENG
177708,Ulrich Rame,0,1,85.0,187.0,FRA,43946,,1972-09-19,29.7,Goalkeeper,France,FRA
170703,Vincent Candela,1,2,76.0,180.0,FRA,43946,,1973-10-24,28.6,Defender,France,FRA
166722,Bixente Lizarazu,1,3,72.0,169.0,FRA,43946,,1969-12-09,32.5,Defender,France,FRA
170707,Patrick Vieira,2,4,83.0,193.0,FRA,43946,,1976-06-23,25.9,Midfielder,France,FRA
181319,Philippe Christanval,1,5,73.0,185.0,FRA,43946,,1978-08-31,23.7,Defender,France,FRA
95664,Youri Djorkaeff,2,6,72.0,179.0,FRA,43946,,1968-03-09,34.2,Midfielder,France,FRA
181293,Claude Makelele,2,7,70.0,174.0,FRA,43946,,1973-02-18,29.3,Midfielder,France,FRA
95650,Marcel Desailly,1,8,87.0,184.0,FRA,43946,,1968-09-07,33.7,Defender,France,FRA
180749,Djibril Cisse,3,9,78.0,182.0,FRA,43946,,1981-08-12,20.8,Striker,France,FRA
163331,Zinedine Zidane,2,10,78.0,185.0,FRA,43946,,1972-06-23,29.9,Midfielder,France,FRA
177719,Sylvain Wiltord,3,11,72.0,173.0,FRA,43946,,1974-05-10,28.1,Striker,France,FRA
170711,Thierry Henry,3,12,83.0,188.0,FRA,43946,,1977-08-17,24.8,Striker,France,FRA
181333,Mikael Silvestre,1,13,86.0,183.0,FRA,43946,,1977-08-09,24.8,Defender,France,FRA
170704,Alain Boghossian,2,14,81.0,185.0,FRA,43946,,1970-10-27,31.6,Midfielder,France,FRA
163666,Lilian Thuram,1,15,78.0,185.0,FRA,43946,,1972-01-01,30.4,Defender,France,FRA
